episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,policy_reward_min/learned,policy_reward_max/learned,policy_reward_mean/learned,hist_stats/episode_reward,hist_stats/episode_lengths,hist_stats/policy_learned_reward,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,info/num_agent_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/learned/policy_loss,info/learner/learned/vf_loss,info/learner/learned/total_loss,info/learner/learned/vf_explained_var
354.0,15.0,18.203703703703702,51.0,108,27,5508,5508,False,108,1,e5e7395892e84e7d817f1dc741d6df07,2021-07-21_12-47-23,1626864443,0.8565301895141602,0.8565301895141602,29711,sc-030121l,10.247.64.5,0.8565301895141602,0,1,01041_00000,-20.0,318.0,4.550925925925926,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 16.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[12.0, 5.0, -11.0, 9.0, -3.0, 1.0, 5.0, 12.0, -16.0, 11.0, 7.0, 13.0, 12.0, 10.0, 8.0, -15.0, 12.0, 12.0, 9.0, -18.0, 13.0, 1.0, 10.0, -9.0, 13.0, 4.0, -8.0, 6.0, -2.0, 13.0, -2.0, 6.0, 12.0, 3.0, -13.0, 13.0, 14.0, -10.0, 4.0, 7.0, -10.0, 10.0, 13.0, 2.0, 13.0, 12.0, 318.0, 11.0, 8.0, -5.0, 5.0, 7.0, 7.0, 3.0, -5.0, 11.0, 11.0, -11.0, 12.0, 3.0, -3.0, 9.0, 8.0, 1.0, 12.0, 9.0, -6.0, 0.0, 2.0, -6.0, 10.0, 9.0, 6.0, -6.0, 9.0, 6.0, -10.0, 12.0, 6.0, 7.0, -2.0, 10.0, 3.0, 4.0, 7.0, -6.0, 9.0, 5.0, -14.0, 9.0, 13.0, 7.0, 9.0, 13.0, -1.0, -6.0, 8.0, -1.0, 8.0, 0.0, 8.0, 14.0, 3.0, -10.0, -12.0, 7.0, 12.0, 8.0, -6.0, 12.0, 6.0, 3.0, 13.0, 3.0, 12.0, -13.0, 9.0, 9.0, -8.0, 6.0, 2.0, 10.0, 12.0, -9.0, -2.0, 13.0, 12.0, -8.0, 9.0, 7.0, 6.0, -7.0, 14.0, 13.0, 6.0, -17.0, -11.0, 11.0, 8.0, 7.0, 9.0, 5.0, 6.0, -5.0, -3.0, 8.0, 7.0, 3.0, 1.0, 10.0, 7.0, -3.0, 5.0, -12.0, 9.0, 13.0, 10.0, 12.0, 5.0, -12.0, 11.0, -13.0, 8.0, 9.0, 8.0, 5.0, 6.0, -3.0, -11.0, 10.0, 8.0, 8.0, 12.0, 12.0, 6.0, -15.0, 12.0, 8.0, -7.0, 2.0, 14.0, -12.0, 1.0, 12.0, 4.0, -8.0, 8.0, 11.0, 10.0, 12.0, 4.0, -11.0, -6.0, 7.0, 12.0, 2.0, 14.0, 14.0, 7.0, -20.0, 6.0, -4.0, 12.0, 1.0, 11.0, 9.0, -6.0, 1.0, 11.0, 6.0, -9.0, 7.0, 5.0, 8.0, 9.0, -6.0, 7.0, -4.0, 8.0, 4.0, 6.0, 14.0, -9.0, 4.0, 12.0, 13.0, 9.0, -19.0, 5.0, -3.0, 4.0, 9.0, -2.0, 11.0, 8.0, -2.0, 10.0, 6.0, -9.0, 8.0, 4.0, -6.0, 8.0, 9.0, 6.0, 9.0, 5.0, -5.0, -9.0, 7.0, 7.0, 10.0, 11.0, -4.0, 6.0, 2.0, -9.0, 9.0, 5.0, 10.0, 8.0, 9.0, 4.0, -6.0, -10.0, 7.0, 12.0, 6.0, 11.0, 14.0, 5.0, -15.0, -4.0, 5.0, 10.0, 4.0, 4.0, 10.0, -6.0, 7.0, 13.0, -12.0, 2.0, 12.0, 7.0, -6.0, 2.0, 12.0, 10.0, 6.0, 6.0, -7.0, -13.0, 14.0, 5.0, 9.0, -11.0, 4.0, 13.0, 9.0, 12.0, 10.0, 6.0, -13.0, -2.0, 5.0, 7.0, 5.0, 5.0, -6.0, 6.0, 10.0, 2.0, 7.0, 13.0, -7.0, 11.0, 10.0, 5.0, -11.0, 8.0, 9.0, 6.0, -8.0, 9.0, 5.0, -5.0, 6.0, 2.0, -5.0, 11.0, 7.0, -2.0, 10.0, 3.0, 4.0, 10.0, 8.0, 8.0, -11.0, 7.0, -9.0, 10.0, 8.0, -6.0, 11.0, 5.0, 5.0, -2.0, 10.0, 4.0, 3.0, -7.0, 8.0, 8.0, 6.0, -11.0, 7.0, 9.0, 10.0, 4.0, -1.0, 6.0, 6.0, 12.0, 10.0, 5.0, -12.0, 12.0, 4.0, 8.0, -9.0, 13.0, 4.0, 4.0, -6.0, -3.0, 1.0, 12.0, 5.0, 13.0, 11.0, 11.0, -20.0, 10.0, 7.0, -5.0, 3.0, 4.0, 4.0, -4.0, 12.0, -10.0, 6.0, 13.0, 6.0, 10.0, 13.0, -12.0, 4.0, 7.0, 7.0, 11.0, -10.0, 14.0, 2.0, 2.0, -3.0, 9.0, -8.0, 8.0, 6.0, -6.0, 7.0, 11.0, 3.0, 8.0, 5.0, -4.0, 6.0, -4.0, 5.0, 4.0, 10.0, -9.0, 10.0, 6.0, 8.0, 12.0, 8.0, -13.0, 8.0]",0.17885808591489435,1.211309045310912,0.08348027326657952,0.17021695234372802,0.0,0.12,45983920.755,423.791,12996.96,11.356,5508,5508,5508,5508,47.2,13.9,128227420000.0,134.98343,128227420000.0,2.592802e-05
15.0,15.0,15.0,51.0,108,27,11016,11016,False,216,2,e5e7395892e84e7d817f1dc741d6df07,2021-07-21_12-47-24,1626864444,0.3723907470703125,1.2289209365844727,29711,sc-030121l,10.247.64.5,1.2289209365844727,0,2,01041_00000,-20.0,14.0,3.75,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[1.0, -5.0, 12.0, 7.0, 10.0, 12.0, -10.0, 3.0, 12.0, -2.0, 3.0, 2.0, -3.0, 11.0, 4.0, 3.0, 14.0, 6.0, -9.0, 4.0, 10.0, 9.0, 5.0, -9.0, 6.0, 12.0, 7.0, -10.0, 11.0, -4.0, 7.0, 1.0, 6.0, 2.0, -2.0, 9.0, 6.0, -3.0, 4.0, 8.0, 8.0, 10.0, 12.0, -15.0, 8.0, -5.0, 5.0, 7.0, 13.0, 5.0, -6.0, 3.0, 11.0, 5.0, 8.0, -9.0, 5.0, -1.0, 7.0, 4.0, 6.0, -5.0, 6.0, 8.0, 13.0, 7.0, -9.0, 4.0, 7.0, 10.0, 7.0, -9.0, -4.0, 11.0, 12.0, -4.0, 10.0, -6.0, 1.0, 10.0, 13.0, -3.0, 13.0, -8.0, 8.0, 11.0, -9.0, 5.0, 1.0, 9.0, 13.0, -8.0, 10.0, -9.0, 11.0, 3.0, 11.0, 3.0, -8.0, 9.0, 1.0, -1.0, 12.0, 3.0, 9.0, 10.0, -16.0, 12.0, 7.0, -2.0, 2.0, 8.0, 14.0, 1.0, -5.0, 5.0, 2.0, 11.0, 6.0, -4.0, 8.0, 5.0, 10.0, -8.0, 8.0, -4.0, 11.0, 0.0, 12.0, 4.0, -2.0, 1.0, 7.0, -4.0, 9.0, 3.0, 6.0, 13.0, 4.0, -8.0, 1.0, -1.0, 6.0, 9.0, 12.0, 5.0, -10.0, 8.0, 8.0, 12.0, -9.0, 4.0, 0.0, -4.0, 12.0, 7.0, 12.0, -6.0, 7.0, 2.0, 14.0, 2.0, -7.0, 6.0, 4.0, 11.0, 10.0, -10.0, 6.0, 10.0, -10.0, 9.0, 9.0, 10.0, -11.0, 7.0, 12.0, 9.0, 7.0, -13.0, 7.0, 12.0, -10.0, 6.0, 0.0, -3.0, 6.0, 12.0, -10.0, 6.0, 11.0, 8.0, 2.0, 7.0, -4.0, 10.0, 2.0, 10.0, -8.0, 11.0, -9.0, 10.0, 4.0, 10.0, -14.0, 12.0, 9.0, 8.0, 12.0, 10.0, -12.0, 5.0, 7.0, 8.0, -5.0, 5.0, -20.0, 13.0, 9.0, 13.0, -2.0, 10.0, 5.0, 2.0, 13.0, 6.0, -9.0, 5.0, 12.0, 7.0, 5.0, -9.0, 8.0, -13.0, 8.0, 12.0, 6.0, 11.0, 9.0, -11.0, 12.0, 1.0, -7.0, 9.0, 5.0, 14.0, -4.0, 0.0, -3.0, -4.0, 11.0, 11.0, -4.0, 6.0, 6.0, 7.0, 13.0, -1.0, 7.0, -4.0, 6.0, 5.0, -5.0, 9.0, 10.0, -6.0, 6.0, 5.0, 6.0, -5.0, 7.0, 7.0, 13.0, 5.0, 8.0, -11.0, 2.0, 12.0, -8.0, 9.0, -2.0, 13.0, 7.0, -3.0, -10.0, 6.0, 11.0, 8.0, 11.0, 2.0, -8.0, 10.0, 0.0, 13.0, -8.0, 10.0, 9.0, 14.0, 9.0, -17.0, 5.0, -6.0, 8.0, 8.0, 4.0, 6.0, -8.0, 13.0, 12.0, 7.0, -7.0, 3.0, -3.0, 10.0, -3.0, 11.0, -4.0, 14.0, -3.0, 8.0, 14.0, 3.0, -2.0, 0.0, 8.0, 11.0, -11.0, 7.0, 1.0, -2.0, 9.0, 7.0, -5.0, 5.0, 7.0, 8.0, 2.0, 9.0, -8.0, 12.0, 5.0, 11.0, -6.0, 5.0, 8.0, 10.0, 10.0, -13.0, -7.0, 10.0, 12.0, 0.0, 11.0, -9.0, 6.0, 7.0, 7.0, 8.0, -10.0, 10.0, 4.0, -6.0, 7.0, 10.0, 9.0, -1.0, -1.0, 8.0, 8.0, 8.0, -8.0, 7.0, 7.0, 9.0, -9.0, 8.0, -1.0, 14.0, 4.0, -2.0, 11.0, -9.0, 11.0, 2.0, 10.0, 7.0, -12.0, 10.0, 5.0, 9.0, 10.0, -9.0, -12.0, 12.0, 5.0, 10.0, 11.0, -4.0, 6.0, 2.0, 12.0, 4.0, -9.0, 8.0, 7.0, 11.0, 13.0, -16.0, 1.0, 12.0, 11.0, -9.0, 9.0, 12.0, -12.0, 6.0, 12.0, 5.0, 10.0, -12.0, 6.0, 12.0, 4.0, -7.0, 6.0, -7.0, 11.0, 5.0, 11.0, -4.0, 5.0, 3.0]",0.18163672135185646,1.1443340032415674,0.07716223110401747,0.17167454686467554,0.0,0.091,60386460.399,219.806,25058.493,8.661,11016,11016,11016,11016,,,1.4791498,16.096184,17.575333,3.886223e-05
366.0,15.0,24.537037037037038,51.0,108,27,16524,16524,False,324,3,e5e7395892e84e7d817f1dc741d6df07,2021-07-21_12-47-24,1626864444,0.35642504692077637,1.585345983505249,29711,sc-030121l,10.247.64.5,1.585345983505249,0,3,01041_00000,-23.0,326.0,6.1342592592592595,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 366.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 354.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 355.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[1.0, 12.0, 11.0, -9.0, -15.0, 12.0, 11.0, 7.0, 5.0, -12.0, 11.0, 11.0, -1.0, -5.0, 8.0, 13.0, 14.0, 6.0, 10.0, -15.0, -2.0, 1.0, 10.0, 6.0, 6.0, -2.0, 8.0, 3.0, 13.0, -3.0, -6.0, 11.0, 13.0, 11.0, 6.0, -15.0, -6.0, 9.0, 6.0, 6.0, 10.0, -8.0, 8.0, 5.0, 8.0, -4.0, 12.0, -1.0, 12.0, 12.0, 1.0, -10.0, -12.0, 9.0, 11.0, 7.0, 8.0, -5.0, 4.0, 8.0, -1.0, -3.0, 11.0, 8.0, 11.0, 12.0, 11.0, -19.0, 5.0, 13.0, -11.0, 8.0, 12.0, -15.0, 11.0, 7.0, 12.0, -16.0, 11.0, 8.0, 7.0, 9.0, 6.0, -7.0, 1.0, 9.0, 7.0, -2.0, 8.0, -12.0, 7.0, 12.0, -6.0, -1.0, 11.0, 11.0, 10.0, 12.0, -18.0, 11.0, -13.0, 12.0, 11.0, 5.0, 11.0, 7.0, -1.0, -2.0, 0.0, -6.0, 12.0, 9.0, 4.0, 10.0, 9.0, -8.0, -11.0, 13.0, 5.0, 8.0, 7.0, -2.0, 8.0, 2.0, 14.0, -8.0, 12.0, -3.0, 13.0, 7.0, 5.0, -10.0, 8.0, 7.0, -7.0, 7.0, 8.0, -8.0, 5.0, 10.0, -7.0, -2.0, 11.0, 13.0, 9.0, -2.0, 7.0, 1.0, 5.0, -11.0, 13.0, 8.0, 11.0, -7.0, 8.0, 3.0, 14.0, 326.0, 13.0, 13.0, 13.0, -3.0, -6.0, 11.0, -4.0, 12.0, 13.0, -6.0, 5.0, -7.0, 12.0, 5.0, 14.0, -23.0, 11.0, 13.0, 10.0, 14.0, 10.0, -19.0, -5.0, 12.0, 12.0, -4.0, 11.0, -7.0, 7.0, 4.0, 13.0, -6.0, 9.0, -1.0, -5.0, 13.0, -1.0, 8.0, -12.0, 8.0, 12.0, 7.0, 8.0, -11.0, 8.0, 10.0, 14.0, 316.0, 12.0, 12.0, 14.0, -4.0, 6.0, -1.0, -13.0, 8.0, 8.0, 12.0, 6.0, -10.0, 8.0, 11.0, -5.0, 0.0, 8.0, 12.0, 13.0, 10.0, 7.0, -15.0, -10.0, 13.0, 10.0, 2.0, 11.0, 3.0, -10.0, 11.0, 14.0, -22.0, 11.0, 12.0, 8.0, 13.0, -17.0, 11.0, 4.0, -11.0, 13.0, 9.0, 12.0, -2.0, 0.0, 5.0, 9.0, -18.0, 12.0, 12.0, 14.0, 5.0, 4.0, -8.0, 7.0, 12.0, -12.0, 8.0, 5.0, 7.0, 13.0, -10.0, 13.0, -18.0, 9.0, 11.0, 9.0, 14.0, 6.0, -14.0, -12.0, 12.0, 8.0, 7.0, 10.0, -8.0, 3.0, 10.0, 9.0, 2.0, -8.0, 12.0, 12.0, 12.0, 10.0, 321.0, -3.0, -7.0, 13.0, 12.0, 11.0, -12.0, 10.0, 6.0, 12.0, -19.0, 11.0, 11.0, 9.0, 8.0, 10.0, -12.0, 12.0, -15.0, 6.0, 12.0, 7.0, -11.0, 8.0, 11.0, -1.0, -7.0, 11.0, 12.0, 9.0, -3.0, 8.0, 1.0, 2.0, -4.0, 10.0, 7.0, 9.0, 1.0, -8.0, 13.0, 8.0, -16.0, 12.0, 11.0, 10.0, -3.0, 3.0, 5.0, 8.0, 6.0, -7.0, 8.0, 3.0, -13.0, 13.0, 12.0, 9.0, -18.0, 11.0, 13.0, 6.0, -1.0, 7.0, 3.0, 7.0, 12.0, -12.0, 8.0, -2.0, 8.0, 8.0, 1.0, 14.0, -19.0, 8.0, 12.0, -2.0, 6.0, 9.0, 2.0, -13.0, 11.0, 10.0, 7.0, 6.0, 11.0, 7.0, -9.0, 12.0, -3.0, -4.0, 10.0, 6.0, 14.0, 5.0, -10.0, 3.0, 12.0, -6.0, 6.0, 13.0, -6.0, 2.0, 6.0, 13.0, -9.0, -2.0, 13.0, 8.0, 8.0, 9.0, -10.0, 7.0, -16.0, 12.0, 12.0, 6.0, -9.0, 9.0, 9.0, 11.0, 1.0, 11.0, -8.0, 10.0, 12.0, -18.0, 11.0, -1.0, 12.0, -8.0, 12.0, 9.0, 7.0, -14.0, 13.0, 13.0, -7.0, -4.0, 13.0]",0.18296323293040906,1.1187244359045747,0.07541166260252402,0.17292769925701362,0.0,0.087,63067498.72,150.876,36506.885,7.84,16524,16524,16524,16524,54.6,13.9,1.4781308,16.086203,17.564333,-3.0755997e-05
15.0,15.0,15.0,51.0,108,27,22032,22032,False,432,4,e5e7395892e84e7d817f1dc741d6df07,2021-07-21_12-47-25,1626864445,0.3591430187225342,1.9444890022277832,29711,sc-030121l,10.247.64.5,1.9444890022277832,0,4,01041_00000,-15.0,14.0,3.75,"[15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0, 15.0]","[51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51, 51]","[7.0, 9.0, 9.0, -10.0, 1.0, 6.0, -2.0, 10.0, -8.0, 13.0, -1.0, 11.0, 1.0, -6.0, 9.0, 11.0, 12.0, 0.0, -9.0, 12.0, 0.0, 11.0, -2.0, 6.0, -2.0, 9.0, 2.0, 6.0, 0.0, -5.0, 11.0, 9.0, 10.0, 5.0, 4.0, -4.0, 6.0, 9.0, 8.0, -8.0, 2.0, 13.0, 6.0, -6.0, 11.0, 10.0, 5.0, -11.0, 12.0, 7.0, -3.0, -1.0, 0.0, 8.0, -4.0, 11.0, -5.0, 9.0, 9.0, 2.0, -2.0, 12.0, 13.0, -8.0, 8.0, -2.0, 5.0, 4.0, -10.0, 10.0, 7.0, 8.0, -10.0, 13.0, 1.0, 11.0, 0.0, 13.0, 11.0, -9.0, -4.0, 11.0, 11.0, -3.0, 6.0, 10.0, -8.0, 7.0, 13.0, 1.0, 4.0, -3.0, 12.0, 9.0, 3.0, -9.0, 11.0, 10.0, -14.0, 8.0, 5.0, 7.0, 6.0, -3.0, 2.0, 14.0, 2.0, -3.0, 4.0, -7.0, 12.0, 6.0, 1.0, 11.0, 6.0, -3.0, -9.0, 7.0, 12.0, 5.0, 0.0, 13.0, 4.0, -2.0, 6.0, 6.0, 13.0, -10.0, 10.0, 9.0, -8.0, 4.0, -15.0, 12.0, 12.0, 6.0, 0.0, 1.0, 5.0, 9.0, 8.0, -13.0, 9.0, 11.0, 3.0, 9.0, 9.0, -6.0, -2.0, 7.0, 12.0, -2.0, -7.0, 12.0, 6.0, 4.0, -14.0, 10.0, 10.0, 9.0, 5.0, 13.0, -10.0, 7.0, 3.0, 11.0, -3.0, 4.0, -7.0, 9.0, 4.0, 9.0, -7.0, 11.0, -1.0, 12.0, 11.0, 2.0, -9.0, 11.0, 11.0, 9.0, 7.0, -12.0, -12.0, 12.0, 6.0, 9.0, 2.0, 13.0, 4.0, -4.0, 11.0, 2.0, 12.0, -10.0, 7.0, 10.0, -9.0, 7.0, 0.0, 13.0, -4.0, 6.0, 2.0, -10.0, 10.0, 13.0, 9.0, 4.0, -6.0, 8.0, 5.0, 4.0, -5.0, 11.0, 8.0, 13.0, 1.0, -7.0, -3.0, -7.0, 13.0, 12.0, 3.0, 10.0, -8.0, 10.0, 4.0, 9.0, 4.0, -2.0, 7.0, 14.0, -3.0, -3.0, 2.0, 13.0, 10.0, -10.0, 9.0, 11.0, -15.0, 10.0, -14.0, 9.0, 11.0, 9.0, -9.0, 13.0, 11.0, 0.0, 3.0, 10.0, -9.0, 11.0, 5.0, 11.0, -7.0, 6.0, 2.0, 9.0, -5.0, 9.0, 13.0, 4.0, -1.0, -1.0, 7.0, 11.0, -10.0, 7.0, -13.0, 8.0, 8.0, 12.0, -5.0, 11.0, 11.0, -2.0, -6.0, 9.0, 8.0, 4.0, -1.0, 7.0, -4.0, 13.0, 7.0, -11.0, 12.0, 7.0, -9.0, 13.0, 7.0, 4.0, 2.0, 5.0, 10.0, -2.0, -14.0, 10.0, 11.0, 8.0, 10.0, 5.0, 3.0, -3.0, 11.0, 4.0, 12.0, -12.0, -5.0, 14.0, -5.0, 11.0, 5.0, 6.0, -7.0, 11.0, -11.0, 12.0, 7.0, 7.0, 0.0, 11.0, 11.0, -7.0, -5.0, 2.0, 9.0, 9.0, 3.0, 13.0, 7.0, -8.0, 10.0, 12.0, 6.0, -13.0, 1.0, 11.0, -8.0, 11.0, -2.0, 8.0, 0.0, 9.0, -1.0, 13.0, -10.0, 13.0, -6.0, 3.0, 7.0, 11.0, -1.0, 13.0, -7.0, 10.0, -5.0, 3.0, 6.0, 11.0, 4.0, 7.0, -6.0, 10.0, 11.0, 3.0, 6.0, -5.0, -9.0, 12.0, 4.0, 8.0, -12.0, 9.0, 9.0, 9.0, -1.0, 12.0, -7.0, 11.0, 12.0, 7.0, 4.0, -8.0, 3.0, 11.0, 8.0, -7.0, -2.0, 9.0, 4.0, 4.0, 6.0, 11.0, -10.0, 8.0, 12.0, 5.0, 8.0, -10.0, 7.0, 5.0, -4.0, 7.0, 8.0, 7.0, 4.0, -4.0, 9.0, -3.0, 4.0, 5.0, 14.0, 9.0, -9.0, 1.0, -6.0, 11.0, 4.0, 6.0, -5.0, 13.0, 9.0, -2.0, -5.0, 12.0, 12.0, -4.0]",0.18258390716728432,1.09980747173269,0.07435520960168257,0.1730965791962792,0.0,0.087,63086821.742,116.955,47094.972,7.835,22032,22032,22032,22032,80.2,13.9,1.4771024,16.07614,17.553242,-0.00010228157
